source_id,name,page,line,section,subgroup,pharmacology_snippet,combination_or_contraindication,caution
SRC-0093,甘遂,421,526,第五节 泻下药,三、峻下逐水药,本品苦、寒、有毒，归肺、肾、大肠经，泻水逐饮、消肿散结。本品含甘遂萜酯A、甘遂大戟萜酯A、巨大戟萜酯、甘遂酸、大戟醇、大戟二烯醇等。 其药理作用为：甘遂大戟萜酯A和巨大戟萜酯有较强的体内抗病毒活性；生甘遂或炙甘遂的乙醇浸膏对小鼠有明显的泻下作 用；生甘遂小剂量能增强离体蛙心的收缩力，而不改变其频率，大剂量则起抑制作用；甘遂萜酯A有镇痛作用；甘遂的乙醇浸出物对妊娠豚鼠呈现一定的抗生育作用。,① 与大戟、芜花为末，枣汤送服，如十枣汤，苦寒性降，善行经隧上水湿，泻水逐饮力峻，药后可连续泻下，使潴留水饮排泄体外，用于水肿、大腹膨胀、胸胁停饮、正气未衰者。 ② 与朱砂末为丸服，如遂心丹，以甘遂为末，入猪心煨后，甘遂尚有逐痰涎作用，可用于风痰癫痫之证。 ③ 外用能消肿散结；可用甘遂末水调外敷，治疮痈肿毒。,① 体弱者及孕畜忌用。 ② 反甘草。 ③ 外用适量，内服醋制用，以降低毒性。
SRC-0093,大戟,422,550,第五节 泻下药,三、峻下逐水药,本品苦、寒、有毒，入肺、大肠、肾经，泻水逐饮、消肿散结。本品含蒽醌类化合物、大戟素、3-羟基巴戟醌、丁香酸、虎刺醛和甲基异茜草素等。 其药理作用为：京大戟水体物对猫有剧烈泻下作用，煎液对小鼠主体回肠均有兴奋作用，京大戟的泻下作用比红芽大戟强；大戟的煎剂或醇浸液，能产生明显的利尿作用；大戟的乙醇提取物能引起动物的末梢血管扩张，兴奋妊娠离体子宫，抑制肾上腺素的升压作用。,① 与甘遂、芫花、牵牛子等配合，如大戟散，泻水逐饮的功效较好，适用于水饮泛滥所致的水肿喘满、胸腹积水等证。 ② 与甘遂、牵牛子、滑石、大黄等药同用，用于水草肚胀或宿草不转等。 ③ 红大戟消肿散结的功效较好，多用于热毒壅滞所致的疮黄肿毒等证。 ④ 大戟、番泻叶、虎杖等中药都含有原醌衍生物，不宜与碳酸氢钠等碱性西药合用，对蒽醌等成分有破坏作用。,① 孕畜及虚寒阴水的患畜忌用。 ② 体弱的患畜慎用。 ③ 反甘草。
SRC-0093,芜花,423,574,第五节 泻下药,三、峻下逐水药,本品苦、寒、有毒，入肺、大肠、肾经，泻水逐饮、祛痰止咳。本品含芜花素、芜花酯、芜花烯、伞形花内酯等。 其药理作用为：煎剂一定浓度时有利尿作用；芫花素能刺激肠黏膜，引起剧烈的水泻和腹痛；醇浸剂和水煎剂对兔离体回肠小剂量兴奋、大剂量抑制；芫花根的醇和石油醚的提出物，对动物未孕及已孕子宫平滑肌有兴奋作用，使子宫肌收缩；醋炙芫花对肺炎球菌、溶血性链球菌有抑制作用；全草煎剂对金黄色葡萄球菌、痢疾杆菌、伤寒杆菌、铜绿假单胞菌和大肠杆菌有抑制作用。芫花的水浸剂对许兰黄癣...,① 与大戟、甘遂、大枣等同用，以泻胸肋之水饮积聚见长，适用于胸肋积水、水草肚胀等证。 ② 与大枣同煎，祛痰止咳，用于痰壅气逆、咳嗽痰喘之证。 ③ 芫花含有大量黄酮类成分，不宜与氢氧化铝、三硅酸镁、碳酸钙等含有铝、镁、钙的金属离子药物同服，这些金属离子可与黄酮类中药生成金属络合物，改变药物原有的性质与作用，失去药物疗效。,
SRC-0093,商陆,423,597,第五节 泻下药,三、峻下逐水药,本品苦、寒、有毒，入肺、大肠、肾经，泻下利水、消散肿毒。本品含商陆酸、商陆苷、商陆多糖等。 其药理作用为：商陆提取物对小鼠灌胃有利尿作用；商陆的煎剂、酊剂、水浸剂给小鼠灌胃有明显的祛痰作用，其作用强度为煎剂 > 酊剂 > 水浸剂；商陆酊剂和煎剂皮下注射有轻度止咳作用，粗提生物碱口服有明显止咳作用；商陆皂苷及皂苷元胃肠外用给药，对大鼠、小鼠的急性炎症水肿有强大的抗炎作用；商陆煎剂和酊剂对流感杆菌、肺炎双球菌、弗氏痢疾杆菌、宋氏痢疾杆菌、志贺痢疾杆菌均有一定的...,① 与大戟、甘遂等同用，通利二便，长于利水，用于水肿胀满、粪便秘结、小便不利之实证。 ② 本品外用治痈疮肿毒，常以鲜品捣烂外敷 ③ 商陆不宜与阿司匹林同用，商陆皂苷具有解热镇痛作用，合用会增加阿司匹林诱发胃溃疡的概率。 ④ 商陆不宜与阿托品同用，会拮抗商陆的祛痰作用。 ⑤ 商陆不宜与酒同用，增加肉豆蔻酸、商陆毒素的溶解吸收，发生中毒。,① 脾胃虚弱的患畜忌用。 ② 孕畜忌用。
SRC-0093,巴豆,424,620,第五节 泻下药,三、峻下逐水药,本品辛、热、有大毒，入胃、大肠、肺经，泻下寒积、逐水退肿、祛痰蚀疮。本品含巴豆油、毒性蛋白、巴豆树脂、生物碱、巴豆苷等。 其药理作用为：巴豆霜能明显增强小鼠胃肠运动，促进胃套叠的还纳；巴豆油能直接作用于肠肌，低浓度巴豆油乳剂使在位或离体兔小肠兴奋，浓度加大则主要表现为抑制作用；巴豆油对皮肤、黏膜有强烈的刺激作用；巴豆油对小鼠耳有明显的致炎作用；巴豆水剂由兔耳静脉给药能中等度增加胆汁和胰液的分泌；巴豆煎剂对金黄色葡萄球菌、白喉杆菌有较强的抑制作用，对铜绿假单...,① 与干姜、大黄同用，用于里寒冷积所致的便秘、腹痛起卧等。 ② 与杏仁、甘遂等配伍，具有强烈的泻下作用，可消除水肿，适用于体质壮实的水肿、腹水。 ③ 与乳香、没药、木鳖子等炼成膏药，外贴患处，用于疮疡成脓而未溃破者。 ④ 巴豆、黑丑、白丑与红霉素同用，可缩短红霉素在肠道的停留时间，减少其吸收。 ⑤ 巴豆不宜与树脂类药物同用，在肠液的碱性环境中析出巴豆油酸和巴豆双脂类，刺激肠壁引起激烈肠蠕动，导致腹痛和腹泻 兽/药/合/理/应/用/与/联/用/手/册 峻猛。 ⑥ 巴豆不宜与碱性药物同用，同用时析出巴豆油，肠蠕动亢进，加剧泻下作用。 ⑦ 巴豆不宜与酒同服，巴豆油溶于乙醇，毒性加剧。,(1) 无寒实积滞、体虚的患畜忌用。 ② 孕畜及泌乳期母畜忌用。 ③ 畏牵牛子。 # 第六节 收涩药 凡具有收敛固涩作用，能治疗各种滑脱证的药物，称为收涩药。 滑脱病证主要表现为子宫脱出、滑精、自汗、盗汗、久泻、久痢、粪尿失禁、脱肛、久咳虚喘等。滑脱病证的根本原因是正气虚弱，而收敛固涩属于应急治标的方法，不能从根本上消除导致滑脱诸症的病机，故临床应选择适宜的补益药同用，以期标本兼顾。由于滑脱证表现各异，故本类药物又分为涩肠止泻和敛汗涩精两类。 涩肠止泻药具有涩肠止泻的作用，适用于脾肾虚寒所致的久泻久痢、粪便失禁、脱...
SRC-0093,乌梅,426,663,第六节 收涩药,一、涩肠止泻药,本品酸、涩、平，入肝、脾、肺、大肠经，敛肺涩肠、生津止渴、驱虫止痢。本品含枸橼酸、苹果酸、草酸、酒石酸、乳酸、乙酸、琥珀酸及挥发油。 其药理作用为：煎液能增强豚鼠膀胱逼尿肌肌条的张力和收缩；对豚鼠的蛋白质过敏性及组胺休克有对抗作用；乌梅煎剂或乌梅合剂煎液对离体兔肠有抑制作用；乌梅汤对胆囊有促进收缩和利胆作用，利于引流胆道的胆汁、减少和防止胆道感染；乌梅有增加食欲，促进消化，刺激唾液腺、胃腺分泌消化液的作用，同时又有收缩肠壁的作用，因而可以用于治疗腹泻；提取...,① 与款冬花、半夏、杏仁等配伍应用，有敛肺气止咳嗽功效，主要用于肺虚久咳。 ② 与肉豆蔻、诃子、茯苓等同用，有涩肠止泻作用，用治气虚脾弱、久泻久痢。 ③ 与天花粉、麦冬、葛根等同用，能生津止渴，用于虚热所致的口渴贪饮。 ④ 与干姜、细辛，黄柏等合用，本品味酸，有安蛔作用，适用于蛔虫引起的腹痛、呕吐等症。 ⑤ 乌梅与磺胺类药物合用，使其毒副作用增强，引起血尿、结晶尿甚至尿闭等。 ⑥ 乌梅含有机酸，与庆大霉素同服，会降低其抗菌作用，因为庆大霉素在酸性尿液中抗菌作用最弱。 ⑦ 中药乌梅、五味子等有酸化作用，能使碱性抗生素红霉素排泄加快，药效降低。 ⑧ 乌梅含挥发油，具有还原作用，不宜与硝酸甘油、硝酸异 山梨酯等具有氧化性的药物联用，会使后...,① 有实邪者忌服。 ② 孕畜忌用。
SRC-0093,诃子,427,698,第六节 收涩药,一、涩肠止泻药,本品苦、酸、涩、温，入肺、大肠经，涩肠止泻、敛肺止咳。本品含鞣质、番泻苷A、没食子酸、莽草酸等。 其药理作用为：诃子水煎剂除对痢疾杆菌有效外，对铜绿假单胞菌、白喉杆菌作用较强，对金黄色葡萄球菌、大肠杆菌、肺炎球菌、溶血性链球菌、变形杆菌、鼠伤寒杆菌亦有抑制作用；乙酸乙酯、丁醇、正丁醇和水提取物有强心作用；乙醇提取物对家兔平滑肌有罂粟碱样解痉作用；诃子不同炮制品对离体兔肠自发性活动和乙酰胆碱及氯化钡引起的肠肌收缩有明显的抑制和拮抗作用；诃子各炮制品对蓖麻油所...,① 与黄连、木香、甘草同用，用于痢疾偏热者；与党参、白术、没药等配伍，用于泻痢日久、气阴两伤时。 ② 与党参、麦冬、五味子等同用，能敛肺利咽，适用于肺虚久咳；可配伍瓜萎、百部、贝母、玄参、桔梗等同用，用于肺热咳嗽。 ③ 诃子含有水合性鞣质，与肝毒性抗生素如氟苯尼考、红霉素、利福平、异烟肼等合用加重肝脏损害，严重者可发生药源性肝炎。 ④ 口服 \beta -内酰胺类药物时不宜与含鞣质较多的诃子同时服用，可在体内生成鞣酸盐沉淀物而不易被吸收，从而降低各自的生物利用度和药效。,① 泻痢初起者忌用。 ② 本品煨用涩肠，生用清肺。
SRC-0093,肉豆蔻（肉果）,428,720,第六节 收涩药,一、涩肠止泻药,本品辛、温，入脾、胃、大肠经，收敛止泻、温中行气。本品含挥发油，主要为柠檬烯、月桂烯、肉豆蔻醚、榄香脂素、丁香酚、异丁香酚等。 其药理作用为：生品有滑肠作用，煨去油后则有涩肠止泻的作用；有抗炎作用，生品对蛋清致炎者更为明显；肉豆蔻所含挥发油有显著的麻醉性能，对低等动物可引起瞳孔扩大、步态不稳，随之出现睡眠、呼吸变慢，剂量再大则反射消失；肉豆蔻醚对正常人有致幻作用，对人的大脑有中度兴奋作用；肉豆蔻对肺炎球菌、变形杆菌及金黄色葡萄球菌有抑制作用。,① 常与补骨脂、吴茱萸、五味子等同用，如四神丸，善温脾胃，长于涩肠止泻，适用于脾肾虚寒引起的久泻不止。 ② 常与木香、半夏、白术、干姜等配伍应用，能温中行气，适用于脾胃虚寒引起的肚腹胀痛、食欲不振之症。 ③ 含有致幻觉的中药如曼陀罗、肉豆蔻等中药制剂和普萘洛尔合用时，增加中药制剂致幻觉的危险。 ④ 肉豆蔻含挥发油，具有还原作用，不宜与硝酸甘油、硝酸异山梨酯等具有氧化性的药物联用，会使后者的药效丧失。,凡热泻热痢者忌用。
SRC-0093,石榴皮,429,741,第六节 收涩药,一、涩肠止泻药,本品酸、涩、温，入肝、胃、大肠经，收敛止泻、杀虫。本品含鞣质、石榴皮碱、异槲皮苷、没食子酸、氨基酸和微量元素。 其药理作用为：鞣质有显著的抗病毒作用；没食子酸能抑制胃酸分泌；石榴皮对大肠杆菌、痢疾杆菌、变形杆菌、伤寒杆菌、副伤寒杆菌、铜绿假单胞菌、霍乱弧菌等7种革兰阴性肠内致病菌皆有抑制作用；石榴皮的水煎剂对石膏样毛癣菌、奥杜盎小芽孢癣菌、铁锈色小芽孢癣菌、羊毛状小芽孢癣菌、石膏样小芽孢癣菌、腹股沟表皮癣菌、星形奴卡菌等皮肤真菌均有不同程度的抑制作用；石榴...,① 与诃子、肉豆蔻、干姜、黄连等合用，有较强的收敛止泻作用，适用于虚寒所致的久泻久痢之症。 ② 单用或配使君子、槟榔等同用，可用于驱杀蛔虫、蛲虫。 ③ 石榴皮含有水合性鞣质，与肝毒性抗生素如氟苯尼考、红霉素、利福平、异烟肼等合用加重肝脏损害，严重者可发生药源性肝炎。 ④ 石榴皮含水合性鞣质，与四环素类药物合用，形成鞣质酸盐沉淀物，降低药效。 ⑤ 有鞣质的中药如石榴皮、五倍子、萹蓄、大黄、虎杖、地榆，不宜与林可霉素联用，易发生中毒性肝炎。,有实邪者忌用。
SRC-0093,五倍子,430,765,第六节 收涩药,一、涩肠止泻药,本品酸、咸、平，入肺、肾、大肠经，涩肠止泻、止咳止血、杀虫解毒。本品含五倍子鞣质、没食子酸、脂肪、树脂、蜡质、淀粉等。 其药理作用为：鞣酸与皮肤黏膜溃疡接触后，组织蛋白被凝固，形成一层被膜呈收敛作用；对金黄色葡萄球菌、链球菌、肺炎球菌、伤寒杆菌、副伤寒杆菌、白喉杆菌、痢疾杆菌、炭疽杆菌、铜绿假单胞菌等均有明显的抑菌或杀菌作用；五倍子煎剂对接种于鸡胚的流感甲型PR8株病毒有抑制作用；鞣酸能和很多重金属离子、生物碱及苷类形成不溶性的复合物，可用作化学解毒药；没...,① 与诃子、五味子等同用，能涩肠止泻，用于治久泻久痢、便血日久。 ② 常与党参、五味子、紫菀等同用，有敛肺止咳功效，用于肺虚久咳。 ③ 研末外敷或煎汤外洗，还能杀虫止痒，兼有消疮肿解毒作用，适用于疮癣肿毒、皮肤湿烂等症。 ④ 五倍子不应与红霉素合用，可生成不溶于水的沉淀物，从而无法被肠道吸收，影响疗效。 ⑤ 口服 \beta -内酰胺类药物不宜与含鞣质较多的五倍子同时服用，可在体内生成鞣酸盐沉淀物而不易被吸收，从而会降低各自的生物利用和药效。 ⑥ 有鞣质的中药如石榴皮、五倍子、萹蓄、大黄、虎杖、地榆，不宜与林可霉素联用，易发生中毒性肝炎。,肺热咳嗽及湿热泄泻者忌用。
SRC-0093,罂粟壳,431,795,第六节 收涩药,一、涩肠止泻药,本品涩、平、有毒，入肺、大肠、肾经，敛肺气、涩肠、止疼痛、固肾。本品含吗啡、可待因、那可丁、罂粟碱等。 其药理作用为：罂粟壳中的吗啡、可待因对中枢神经有兴奋、镇痛、镇咳和催眠的作用；罂粟碱、那可丁等对平滑肌有明显的解痉作用。,① 与乌梅等合用，能敛肺气止咳嗽，用治久咳虚咳。 ② 常与乌梅、大枣等同用；或配伍木香、黄连、生姜应用，有涩肠止泻功效，可治久泻久痢或血痢。 ③ 常与其他活血化瘀药配伍，有止痛功效，用于筋骨诸痛。 ④ 党参、白术、干姜、木香、防风、罂粟壳等中药组成的复方肠胃片，不宜与红霉素等肠道吸收药物同用，由于胃排空速度减慢，延长了红霉素等肠道吸收药物在胃中的停留时间，从而影响其在肠道的吸收，使疗效降低。,① 咳嗽、泻痢初起者忌用。 ② 本品易成瘾，不宜常服。 # 二、敛汗涩精药
