fact_id,source_id,page,page_status,line_start,line_end,chapter,section,disease,disease_or_topic,prescription_no,prescription_title,items,usage,notes
HANDBOOK-RX-0314,SRC-0087,131,TOC_MAPPED,5592,5606,第四章 猪内科病用药与处方,第三节 中毒病,安妥中毒,安妥中毒,1,,$1\%$ 硫酸铜溶液 $25\sim 50$ 毫升；② 健胃散，人工盐或硫酸钠 适量；$③$ $50\%$ 葡萄糖注射液 $20\sim 30$ 毫升 $10\%$ 安钠咖注射液 $5\sim 10$ 毫升；$5\%$ 碳酸氢钠注射液 $50\sim 100$ 毫升,用法：1次灌服。；用法：胃管投服。；用法：1次静脉注射。,
HANDBOOK-RX-0315,SRC-0087,131,TOC_MAPPED,5608,5614,第四章 猪内科病用药与处方,第三节 中毒病,安妥中毒,安妥中毒,2,,50%葡萄糖注射液 10~30毫升 20%甘露醇注射液 100~300毫升；$10\%$ 安钠咖注射液 $5\sim 10$ 毫升,用法：1次静脉注射。,
HANDBOOK-RX-0316,SRC-0087,132,TOC_MAPPED,5639,5655,第四章 猪内科病用药与处方,第三节 中毒病,有机氟化物中毒,有机氟化物中毒,1,,$10\%$ 葡萄糖酸钙或氯化钙注射液 $50\sim 100$ 毫升；维生素C注射液 5～10毫升；② 维生素 $\mathrm{D}_{3}$ 注射液 50万～80万单位；维生素 $\mathbf{B}_1$ 注射液 $5\sim 10$ 毫升,用法：一次静脉注射，每天1次，连用 $7\sim 10$ 天。；用法：分别肌内注射，每天1次，连用 $5\sim 7$ 天。,说明：也可每天用磷酸氢钙或乳酸钙 $3\sim 8$ 克拌料饲喂，连用 $20\sim 30$ 天。；说明：用于慢性氟中毒。
HANDBOOK-RX-0317,SRC-0087,132,TOC_MAPPED,5657,5667,第四章 猪内科病用药与处方,第三节 中毒病,有机氟化物中毒,有机氟化物中毒,2,,$①$ 1：5000高锰酸钾溶液 适量；$②$ 乙酰胺（解氟灵） 5克,用法：洗胃。然后投服蛋清或氢氧化铝胶以保护胃肠黏膜，再用硫酸钠或硫酸镁导泻。；用法：1次肌内注射，按1千克体重每天0.1克用药。首次用药量要达到日用药量的一半，每天注射 $3\sim 4$ 次，至抽搐、震颤现象消失为止。再出现震颤时，可重复用药。,说明：用于有机氟中毒。如与半胱氨酸合用，效果更佳。
HANDBOOK-RX-0318,SRC-0087,132,TOC_MAPPED,5669,5675,第四章 猪内科病用药与处方,第三节 中毒病,有机氟化物中毒,有机氟化物中毒,3,,乙二醇乙酸酯（又名醋精） 100毫升,用法：溶于适量水中灌服。或肌内注射，按1千克体重0.125毫升用药。,说明：用于有机氟中毒。也可用 $5\%$ 乙醇和 $5\%$ 醋酸按1千克体重各2毫升混合口服，每天1次；或 $95\%$ 乙醇 $100\sim 200$ 毫升，加水投服，每天1次。
HANDBOOK-RX-0319,SRC-0087,133,TOC_MAPPED,5701,5705,第四章 猪内科病用药与处方,第三节 中毒病,砷中毒,砷中毒,1,急性中毒用药,$2\%$ 氧化镁溶液，或 $0.1\%$ 高锰酸钾溶液，或 $5\% \sim 10\%$ 药用活性炭,用法：反复洗胃。,
HANDBOOK-RX-0320,SRC-0087,133,TOC_MAPPED,5707,5717,第四章 猪内科病用药与处方,第三节 中毒病,砷中毒,砷中毒,2,,硫酸亚铁溶液；40克/升；氧化镁溶液；60克/升,用法：混合液灌服， $30\sim 60$ 毫升/次，每隔4小时1次，或将 $5\sim 10$ 克硫代硫酸钠溶于水后灌服，以阻止毒物进一步吸收，同时可给予硫酸镁、硫酸钠等盐类泻剂，以促进消化道毒物的排泄。,
HANDBOOK-RX-0321,SRC-0087,133,TOC_MAPPED,5719,5725,第四章 猪内科病用药与处方,第三节 中毒病,砷中毒,砷中毒,3,,二巯基丙醇注射液 $3\sim 5$ 毫升/千克体重,用法：肌内注射，最初两天每隔4小时1次，第3天6小时注射1次，以后2次/天，连用 $1\sim 2$ 周。,说明：可采用对症治疗，包括强心补液，缓解呼吸困难，镇静，利尿，调整胃肠机能。注射 $30\%$ 安乃近注射液或灌服水合氯醛缓解腹痛；对肌肉震颤的病猪，可静脉注射 $10\%$ 葡萄糖酸钙溶液；出现四肢麻痹时，可给予 $5\sim 15$ 毫克维生素 $\mathbf{B}_1$ 。
HANDBOOK-RX-0322,SRC-0087,135,TOC_MAPPED,5770,5778,第四章 猪内科病用药与处方,第三节 中毒病,铜中毒,铜中毒,1,,(1) $0.2\% \sim 0.3\%$ 亚铁氰化钾溶液 适量；（2）葡萄糖或乳糖、铁剂 适量,用法：洗胃。；用法：口服。,
HANDBOOK-RX-0323,SRC-0087,130,TOC_MAPPED,5798,5802,第四章 猪内科病用药与处方,第三节 中毒病,锌中毒,锌中毒,1,,碳酸钙 $20\sim 30$ 克,用法：和水适量1次灌服。,
HANDBOOK-RX-0324,SRC-0087,130,TOC_MAPPED,5804,5808,第四章 猪内科病用药与处方,第三节 中毒病,锌中毒,锌中毒,2,,硫酸钠或硫酸镁 40～50克,用法：和水适量1次灌服。,
HANDBOOK-RX-0325,SRC-0087,137,TOC_MAPPED,5828,5838,第四章 猪内科病用药与处方,第三节 中毒病,一氧化碳中毒,一氧化碳中毒,1,,3%双氧水；8毫升；$10\%$ 葡萄糖溶液；100毫升,用法：混合静脉给药，可间隔 $2\sim 3$ 小时重复使用，有条件的也可实施输氧疗法。,
HANDBOOK-RX-0326,SRC-0087,139,TOC_MAPPED,5881,5883,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,创伤,创伤,1,,止血可用止血钳钳压、血管结扎、纱布压迫止血，局部撒布止血药（如肾上腺素、云南白药、止血粉等），也可结合使用全身性止血药［如止酚磺乙胺（血敏）、卡巴克络（安络血）、维生素K等]。,,
HANDBOOK-RX-0327,SRC-0087,139,TOC_MAPPED,5885,5891,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,创伤,创伤,2,,清除创伤内污物及挫灭组织，再以化学消毒药（如 $3\%$ 双氧水、 $0.1\%$ 新洁尔灭、 $0.1\% \sim 0.5\%$ 高锰酸钾溶液）反复冲洗创口，防止感染，也可撒布抗生素，或全身应用广谱抗生素或磺胺药。经处理后，可对创伤进行缝合、包扎或引流。；完成上述治疗后应坚持3天左右的抗生素或磺胺药的治疗（包括局部和全身）。局部创口可应用碘酊消毒。；（2）陈旧创和化脓创治疗原则是控制感染、除去坏死组织、消灭创囊、保证排脓通畅，防止转为全身感染、促进创伤的愈合。,,
HANDBOOK-RX-0328,SRC-0087,139,TOC_MAPPED,5893,5903,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,创伤,创伤,3,手术疗法,"(1) 扩创术: 对创腔大而创口狭小的创伤, 应将创口扩大以使脓汁及坏死组织顺利；排出。；② 创腔修整：以手术刀或剪刀将坏死组织切除。对比较顽固的化脓创，在冲洗引流效果（后述）不佳的情况下（如形成瘘管、窦道或脓肿包膜肥厚），可先注入龙胆紫，然后行包囊及瘘管切除，使创面形成新鲜创，在无菌条件下缝合。；③ 开反对孔：对创伤大或创道长的创伤，可在创底位下端开一个口（俗称反对孔）以利于冲洗创腔和使创液排出。；④ 引流：对创腔大、创道深的创伤应用灭菌纱布条引流，不仅可将创液引流出来，同时可沾一些抗菌和促生长的药（如土霉素鱼肝油），也可撒布中药生肌散（煅石膏50克、轻粉50克、赤石膏50克、黄丹10克、龙骨15克、血竭15克、乳香15克、冰片15克，共为末，混匀装瓶备用），以抑制细菌的生长，促进肉芽生长。；常用于引流的药有土霉素鱼肝油（土霉素1克、清鱼肝油10克）、魏氏流膏（松馏油5克、蓖麻油100毫升、碘仿3克）、硫呋液（ $0.1\%$ 呋喃西林100毫升，硫酸镁 $10\sim 20$ 克）。",,
HANDBOOK-RX-0329,SRC-0087,140,TOC_MAPPED,5929,5933,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,脓肿,脓肿,1,,复方醋酸铅（醋酸铅100.0克，明矾50.0克，樟脑20.0克，薄荷油10.0克，白陶土820.0克）,用法：用醋调和，外敷。,
HANDBOOK-RX-0330,SRC-0087,140,TOC_MAPPED,5935,5941,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,脓肿,脓肿,2,,$2\%$ 普鲁卡因100毫升；青霉素160万单位,用法：脓肿周边（不要刺到包膜）封闭。,
HANDBOOK-RX-0331,SRC-0087,141,TOC_MAPPED,5963,5963,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,蜂窝织炎,蜂窝织炎,1,,,,
HANDBOOK-RX-0332,SRC-0087,141,TOC_MAPPED,5969,5977,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,蜂窝织炎,5%普鲁卡因+抗生素,2,,鱼石脂10克；$95\%$ 乙醇100毫升,用法：将鱼石脂加入 $95\%$ 乙醇，充分混合摇匀，直接涂敷或用纱布湿敷患处。,说明：此方用于蜂窝织炎早期，可控制炎症发展，促进炎症产物吸收。
HANDBOOK-RX-0333,SRC-0087,57,TOC_MAPPED,6074,6080,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,疝,诊断,1,,$1\%$ 普鲁卡因注射液 $10\sim 15$ 毫升,用法：适当保定，术部浸润麻醉，切开皮肤，将肠管整复入腹腔，纽扣状缝合疝孔和切口。,说明：阴囊疝结合阉割同时进行。陈旧性疝轮需切除部分，以利肌层愈合。
HANDBOOK-RX-0334,SRC-0087,146,TOC_MAPPED,6104,6108,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,风湿病,风湿病,1,,复方水杨酸钠注射液 $10\sim 20$ 毫升,用法：1次静脉注射，每天1次，连用 $3\sim 5$ 天。,
HANDBOOK-RX-0335,SRC-0087,146,TOC_MAPPED,6110,6116,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,风湿病,风湿病,2,,复方安乃近注射液 $5\sim 10$ 毫升；2.5%醋酸可的松注射液 $5\sim 10$ 毫升,用法：分别肌内注射，每天1次，连用 $2\sim 3$ 次。,
HANDBOOK-RX-0336,SRC-0087,146,TOC_MAPPED,6118,6136,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,风湿病,5%醋酸可的松注射液$5\sim10$毫升,3,,独活50克；羌活50克；木瓜50克；制川乌40克；制草乌40克；薏苡仁50克；牛膝50克；甘草20克,用法：川乌、草乌加新鲜带肉猪骨500克文火炖4小时，再下余药煎汁，每天分2次灌服，连服5天。,
HANDBOOK-RX-0337,SRC-0087,146,TOC_MAPPED,6138,6142,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,风湿病,5%醋酸可的松注射液$5\sim10$毫升,4,针灸,穴位：前肢的抢风穴、膊尖穴、膊栏穴、冲天穴、前蹄叉等；后肢和腰胯部的百会穴、大胯穴、小胯穴、后三里穴、肾门等。；针法：白针、电针、火针或水针，水针可注射川芎注射液、红花注射液，也可选用西药。还可施行醋酒灸、醋麸灸。,,
HANDBOOK-RX-0338,SRC-0087,148,TOC_MAPPED,6160,6164,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,直肠脱,直肠脱,1,整复,0.1%温高锰酸钾水溶液 500毫升 或 $1\%$ 温明矾水 300毫升,用法：保持动物前低后高姿势，清洗脱出的黏膜，然后整入腹腔。,
HANDBOOK-RX-0339,SRC-0087,148,TOC_MAPPED,6166,6173,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,直肠脱,1%温高锰酸钾水溶液500毫升或$1\%$温明矾水300毫升,2,固定,（1）整复肛门缝合（烟包缝合）；（2）针灸；穴位：后海、阴俞、肛脱穴。；针法：电针或水针。水针注入 $95\%$ 乙醇，每穴2毫升。,,
HANDBOOK-RX-0340,SRC-0087,148,TOC_MAPPED,6175,6195,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,直肠脱,1%温高锰酸钾水溶液500毫升或$1\%$温明矾水300毫升,3,补中益气汤,党参30克；黄芪30克；白术30克；柴胡20克；升麻30克；当归20克；陈皮20克；甘草15克,用法：水煎或研末开水冲调，1次灌服。每天1剂，连用 $2\sim 3$ 剂。,说明：整复、固定后服用。
HANDBOOK-RX-0341,SRC-0087,149,TOC_MAPPED,6233,6237,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,关节滑膜炎(关节炎),关节滑膜炎(关节炎),1,,0.5%普鲁卡因青霉素 5~10毫升,用法：关节腔内注射，注射前放出一些关节液。,
HANDBOOK-RX-0342,SRC-0087,149,TOC_MAPPED,6239,6249,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,关节滑膜炎(关节炎),5%普鲁卡因青霉素5~10毫升,2,,地塞米松；5毫克；青霉素；80万单位,用法：关节腔内注射。,
HANDBOOK-RX-0343,SRC-0087,150,TOC_MAPPED,6267,6273,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,黏液囊炎,黏液囊炎,1,,$3\% \sim 5\%$ 福尔马林酒精溶液；适量,用法：肿胀处消毒后，先穿刺排液，再注入 $3\% \sim 5\%$ 福尔马林酒精溶液，保持1小时左右，再排出药液，装上压迫绷带。,
HANDBOOK-RX-0344,SRC-0087,150,TOC_MAPPED,6275,6277,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,黏液囊炎,黏液囊炎,2,手术疗法,肿胀处消毒，剃毛，在肿胀一侧切开皮肤，分离黏液囊，直至完全取出黏液囊，冲洗创腔，切除皮肤，缝合皮肤切口。,,
HANDBOOK-RX-0345,SRC-0087,150,TOC_MAPPED,6297,6301,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,腐蹄病,腐蹄病,1,,10%硫酸铜溶液,用法：对患蹄作蹄浴。全身应用抗生素或磺胺药。,
HANDBOOK-RX-0346,SRC-0087,150,TOC_MAPPED,6303,6307,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,腐蹄病,腐蹄病,2,,0.1%高锰酸钾溶液,用法：清洗创部或有病蹄底，同时涂擦消炎及促进创伤愈合、促进肉芽生长的药物，如土霉素、鱼肝油制剂、生肌散、血竭粉等。全身应用抗生素或磺胺药。,
HANDBOOK-RX-0347,SRC-0087,151,TOC_MAPPED,6325,6337,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,蹄叶炎,蹄叶炎,1,,芒硝70克；芦荟2克；干姜6克；小苏打30克,用法：水调1次灌服。,说明：治疗蹄叶炎初期，蹄部急痛增温时期。
HANDBOOK-RX-0348,SRC-0087,151,TOC_MAPPED,6339,6347,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,蹄叶炎,蹄叶炎,2,,血余炭10克；松香32克；黄蜡47克,用法：前2味药研末，黄蜡溶后调成膏，将膏涂于蹄心、蹄壁，用烙铁轻烙，数日后换药，再处理1次。,
HANDBOOK-RX-0349,SRC-0087,151,TOC_MAPPED,6367,6383,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,公猪尿石尿闭,公猪尿石尿闭,1,,金钱草120克；瞿麦60克；通草60克；大黄40克；龙胆草30克；细辛20克；丁香30克,用法：研末或水煎取汁，将此剂量分 $2\sim 3$ 次灌服。,
HANDBOOK-RX-0350,SRC-0087,151,TOC_MAPPED,6385,6397,第五章 常见的猪外科和产科病用药与处方,第一节 外科疾病,公猪尿石尿闭,公猪尿石尿闭,2,,金钱草100克；鲜车前草100克；海金沙50克；（2）手术治疗 如果结石较大，排尿极困难时，则以导尿管通冲，若仍不行则实行手术治疗。；仔细触摸结石阻塞部位（可借助X光诊断），切开皮肤、尿道，取出石块，并通入导尿管，上下通畅后，仔细缝合切口（内可置导尿管保留1周，其导尿管下端应长出龟头），连续抗菌消炎 $6\sim 7$ 天，并由导管送入泌尿管消毒药，冲洗尿道及膀胱，7天后抽出导尿管。这样，伤口得以充分休息及修复。若切开皮肤及尿道，发现严重坏死，则可上移切口，行尿道皮肤造口术(“公猪改母猪”）；也有人将结石以导尿管推入膀胱后行膀胱插管冲洗术（ $7\sim 10$ 天后摘管）。,用法：煎水待冷灌服。,
HANDBOOK-RX-0351,SRC-0087,152,TOC_MAPPED,6415,6421,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,母猪配种过敏症,母猪配种过敏症,1,,$10\%$ 安钠咖；10毫升,用法：肌内注射。,
HANDBOOK-RX-0352,SRC-0087,152,TOC_MAPPED,6423,6427,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,母猪配种过敏症,母猪配种过敏症,2,,地塞米松 75毫克,用法：肌内注射或随液静脉注射。,
HANDBOOK-RX-0353,SRC-0087,152,TOC_MAPPED,6429,6443,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,母猪配种过敏症,母猪配种过敏症,3,,$10\%$ 葡萄糖酸钙液；$20\sim 50$ 毫升；维生素C；$10\sim 20$ 毫升；地塞米松；5毫克,用法：混合静脉注射。,
HANDBOOK-RX-0354,SRC-0087,152,TOC_MAPPED,6445,6449,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,母猪配种过敏症,母猪配种过敏症,4,,5%葡萄糖盐水 500毫升,用法：静脉注射。,
HANDBOOK-RX-0355,SRC-0087,152,TOC_MAPPED,6451,6453,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,母猪配种过敏症,母猪配种过敏症,5,针灸,针刺抢风穴和蹄叉穴。,,
HANDBOOK-RX-0356,SRC-0087,154,TOC_MAPPED,6497,6501,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,假孕,假孕,1,,氯丙嗪,用法：肌内注射， $1\sim 2$ 毫克/千克体重。,
HANDBOOK-RX-0357,SRC-0087,154,TOC_MAPPED,6503,6507,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,假孕,假孕,2,,益母草煎剂 $4\sim 8$ 毫升或红花 $1\sim 2$ 毫升,用法：灌服，每日2次。,
HANDBOOK-RX-0358,SRC-0087,154,TOC_MAPPED,6529,6535,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,阴道脱出,阴道脱出,1,整复,0.1%温高锰酸钾水溶液 500毫升；或 $1\%$ 温明矾水 300毫升,用法：清洗脱出的黏膜，然后整复入腹腔。,
HANDBOOK-RX-0359,SRC-0087,154,TOC_MAPPED,6537,6544,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,阴道脱出,1%温高锰酸钾水溶液500毫升,2,固定,① 整复阴道缝合（纽扣状缝合、圆枕缝合、双内翻缝合）；$②$ 针灸；穴位：后海、阴俞穴；针法：电针或水针。水针注入 $70\%$ 乙醇，每穴2毫升。,,
HANDBOOK-RX-0360,SRC-0087,154,TOC_MAPPED,6546,6552,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,阴道脱出,1%温高锰酸钾水溶液500毫升,3,补中益气汤,党参30克 黄芪30克 白术30克 柴胡20克 升麻30克 当归20克 陈皮20克 甘草15克,用法：水煎，或研末开水冲调，1次灌服。每天1剂，连用 $2\sim 3$ 剂。,说明：整复、固定后服用。
HANDBOOK-RX-0361,SRC-0087,158,TOC_MAPPED,6642,6646,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,胎衣不下,胎衣不下,1,,垂体后叶激素 $20\sim 40$ 单位,用法；1次肌内注射。,
HANDBOOK-RX-0362,SRC-0087,158,TOC_MAPPED,6648,6662,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,胎衣不下,胎衣不下,2,,当归15克；香附15克；川芎10克；红花6克；桃仁6克；炮姜9克,用法：水煎，1次灌服。,
HANDBOOK-RX-0363,SRC-0087,159,TOC_MAPPED,6682,6702,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,子宫内翻及脱出,子宫内翻及脱出,1,补中益气汤,党参30克；黄芪30克；白术30克；柴胡20克；升麻30克；当归20克；陈皮20克；甘草15克,用法：水煎，或研末后开水冲调，1次灌服。每天1剂，连用 $2\sim 3$ 剂。,说明：整复、固定后服用。
HANDBOOK-RX-0364,SRC-0087,159,TOC_MAPPED,6704,6710,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,子宫内翻及脱出,子宫内翻及脱出,2,针灸,穴位：阴俞、阴脱穴；针法：电针或水针。水针注入 $95\%$ 酒精，每穴2毫升。；注：猪子宫全脱出整复较困难，可在腹胁部切开腹壁，从腹腔内牵拉整复，无生产价值的老母猪，可行子宫切除术。,,
HANDBOOK-RX-0365,SRC-0087,160,TOC_MAPPED,6728,6732,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,生产瘫痪,生产瘫痪,1,,$10\%$ 葡萄糖酸钙 $150 \sim 200$ 毫升或 $10\%$ 氯化钙注射液 $20 \sim 30$ 毫升,用法：静脉注射，注射时注意不要漏至皮下，必要时可重复注射（第2～第3天）。,
HANDBOOK-RX-0366,SRC-0087,160,TOC_MAPPED,6734,6748,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,生产瘫痪,生产瘫痪,2,,$5\%$ 葡萄糖注射液；500毫升；维生素C；适量；20%安钠咖；10毫升,用法：静脉注射。,
HANDBOOK-RX-0367,SRC-0087,160,TOC_MAPPED,6750,6754,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,生产瘫痪,生产瘫痪,3,,独活30克，桑寄生45克，杜仲30克，牛膝30克，秦艽30克，茯苓30克，桂心30克，当归30克，防风25克，芍药25克，细辛10克，党参30克，川芎15克，熟地45克，甘草20克,用法：煎汤灌服，每次 $60\sim 90$ 毫升。,
HANDBOOK-RX-0368,SRC-0087,160,TOC_MAPPED,6782,6802,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,子宫内膜炎,子宫内膜炎,1,,0.05%新洁尔灭溶液；适量；青霉素钠；200万单位；链霉素；200万单位；催产素；10单位,用法：母猪倒卧保定，用输精管插入子宫，接注射器注入新洁尔灭液，然后抽出，反复冲洗干净，排尽洗液后注入稀释的40万单位青霉素，剩余青霉素、链霉素一并肌内注射，1小时后再肌内注射催产素。次日和第5天再重复1次。,说明：冲洗前可肌内注射氯前列烯醇1.5毫升；冲洗子宫也可用新洁尔灭，或 $0.1\%$ 高锰酸钾，或者呋喃西林或青霉素等。抗生素也可用金霉素、四环素、磺胺噻唑、甲硝唑葡萄糖注射液等。
HANDBOOK-RX-0369,SRC-0087,160,TOC_MAPPED,6804,6818,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,子宫内膜炎,05%新洁尔灭溶液,2,,益母草15克；野菊花15克；白扁豆10克；蒲公英10克；白鸡冠花10克；玉米须10克,用法：加水煎汁，加红糖200克，1次灌服。,
HANDBOOK-RX-0370,SRC-0087,161,TOC_MAPPED,6842,6848,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,母猪产后尿闭,母猪产后尿闭,1,,乌洛托品 $2\sim 5$ 克（或呋喃妥因）；$10\%$ 磺胺-5-甲氧嘧啶 20毫升,用法：乌洛托品 $2\sim 5$ 克（或呋喃妥因）灌服， $10\%$ 磺胺5-甲氧嘧啶20毫升肌内注射。,
HANDBOOK-RX-0371,SRC-0087,161,TOC_MAPPED,6850,6854,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,母猪产后尿闭,母猪产后尿闭,2,,茯苓50克，泽泻、木通、车前子各30克，黄芩20克，甘草15克,用法：煎汤去渣，分3次在1日内服完。,
HANDBOOK-RX-0372,SRC-0087,161,TOC_MAPPED,6856,6860,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,母猪产后尿闭,母猪产后尿闭,3,,$10\%$ 苯甲酸钠咖啡因 5毫升,用法：在后海（交巢）穴注射，每天1次，连用 $1\sim 2$ 次,
HANDBOOK-RX-0373,SRC-0087,162,TOC_MAPPED,6878,6884,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,母猪产后不食,母猪产后不食,1,,甲基硫酸新斯的明注射液；$2\sim 6$ 毫克,用法：1日1次肌内或皮下注射，促进胃肠兴奋及蠕动。,
HANDBOOK-RX-0374,SRC-0087,162,TOC_MAPPED,6886,6892,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,母猪产后不食,母猪产后不食,2,,人工盐30克、复合维生素B片15片（每片含维生素 $\mathrm{B}_{1}$ 1毫克、维生素23毫克、；维生素 $\mathrm{B}_{6}2$ 毫克、维生素 $\mathrm{B}_{12}10$ 微克、烟酸3毫克、泛酸2.5毫克、叶酸0.5毫克及维生素C1.5毫克)、陈皮酊20毫升,用法：喂服。,
HANDBOOK-RX-0375,SRC-0087,163,TOC_MAPPED,6908,6918,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,卵泡囊肿,卵泡囊肿,1,,促黄体素；150单位；或人绒毛膜促性腺激素（hCG）；$1000\sim 2000$ 单位,用法：肌内注射。,
HANDBOOK-RX-0376,SRC-0087,163,TOC_MAPPED,6920,6924,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,卵泡囊肿,卵泡囊肿,2,,氯前列烯醇 0.5～1毫克,用法：肌内注射。,
HANDBOOK-RX-0377,SRC-0087,163,TOC_MAPPED,6940,6944,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,持久黄体,持久黄体,1,,前列腺素（如氯前列烯醇）,用法：肌内注射，1次1支（ $1\sim 2$ 毫克）。,
HANDBOOK-RX-0378,SRC-0087,164,TOC_MAPPED,6962,6968,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,卵巢静止及卵巢萎缩,卵巢静止及卵巢萎缩,1,,促黄体素释放激素（LRH） 150单位；或孕马血清促性腺激素（PMSG） $500\sim 1000$ 单位和人绒毛膜促性腺激素（hCG）组合治疗,用法：肌内注射。,
HANDBOOK-RX-0379,SRC-0087,164,TOC_MAPPED,6970,6974,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,卵巢静止及卵巢萎缩,卵巢静止及卵巢萎缩,2,,促孕灌注液 $15\sim 20$ 毫升,用法：子宫内灌注。,
HANDBOOK-RX-0380,SRC-0087,164,TOC_MAPPED,7000,7006,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,乳房炎,乳房炎,1,,青霉素 40万～80万单位；0.25%普鲁卡因（奴夫卡因）注射液 20~40毫升,用法：乳房周围分点封闭注射。,
HANDBOOK-RX-0381,SRC-0087,164,TOC_MAPPED,7008,7016,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,乳房炎,25%普鲁卡因(奴夫卡因)注射液20~40毫升,2,,青霉素G钠 80万单位；链霉素 50万～100万单位；注射用水 $5\sim 10$ 毫升,用法：1次肌内注射，每天 $1\sim 2$ 次，连用3天。,
HANDBOOK-RX-0382,SRC-0087,164,TOC_MAPPED,7018,7026,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,乳房炎,25%普鲁卡因(奴夫卡因)注射液20~40毫升,3,,蒲公英15克 金银花12克 连翘9克 丝瓜络15克；通草9克 穿山甲9克 芙蓉花9克,用法：共为末，开水冲调，候温1次灌服。,说明：脓肿已成者，尽早切开，外科处理。
HANDBOOK-RX-0383,SRC-0087,164,TOC_MAPPED,7028,7032,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,乳房炎,25%普鲁卡因(奴夫卡因)注射液20~40毫升,4,,“得米先”长效注射液 10毫升,用法：母猪产后8小时内肌内注射，对预防该病有较好的效果。,
HANDBOOK-RX-0384,SRC-0087,164,TOC_MAPPED,7034,7038,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,乳房炎,25%普鲁卡因(奴夫卡因)注射液20~40毫升,5,,黄花地丁60克，紫花地丁、芙蓉花各50克，大蓟40克,用法：煎汁喂服，每日1剂，其渣可敷于患处；也可取新鲜鱼腥草 $100\sim 150$ 克（干的减半）和铁马鞭 $50\sim 100$ 克，洗净后加 $2\sim 3$ 倍清水煎熬后拌料喂母猪，连用 $3\sim 4$ 次。,
