fact_id,source_id,fact_type,page,page_method,line_start,line_end,chapter,section,heading,drug_heading,disease_heading,disease_page,drug_mentions,text
SFDUT2-TX-0054,SRC-0090,treatment_or_prevention,202,TOC_INTERPOLATED,191,191,第八章 猪细菌性传染病,第三节 副猪嗜血杆菌病,7. 综合防控措施,,副猪嗜血杆菌病,DIS-044-gl-sser-s-disease.md,阿莫西林; 强力霉素,（6）在日粮或饮水中添加药物进行预防，并要科学用药 本病在严重暴发时，使用药物预防可能无效。为此，应摸清本病在本场的发病规律，应在发病前3周提前对整个猪群进行药物预防。有条件的最好能做药敏测验，采用敏感药物，但用药量不可过少，防止产生耐药性，或在全群的饮水中添加阿莫西林或强力霉素。
SFDUT2-TX-0055,SRC-0090,candidate_fact,202,TOC_INTERPOLATED,196,196,第八章 猪细菌性传染病,第三节 副猪嗜血杆菌病,7. 综合防控措施,,副猪嗜血杆菌病,DIS-044-gl-sser-s-disease.md,替米考星; 氟苯尼考,④ 每吨饲料添加英国伊科“爱乐新”预混料1000克或伊科力康（ $10\%$ 氟苯尼考）1500克，或“氟奇霉素”800克，或“加康”500克，或替米考星200克（效价），连用2周。
SFDUT2-TX-0056,SRC-0090,vaccination_or_immunization,203,TOC_INTERPOLATED,202,202,第八章 猪细菌性传染病,第四节 猪链球菌病,第四节 猪链球菌病,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,,盛夏季节流行了危及人和猪的2型链球菌病，25人感染发病，死亡14人。2005年 $6\sim 8$ 月，四川暴发了猪2型链球菌病，农户饲养的猪群发病，急性死亡，因屠宰病死猪或人吃病死猪肉，造成204人感染发病，死亡38人。随着饲养密度的增加，以及蓝耳病、圆环病毒病、霉菌毒素等造成的免疫抑制，猪2型链球菌病已成为规模化猪场的常见病和多发病，可呈地方性暴发。猪链球菌病的流行，不仅给养猪业造成巨大的损失，同时也给人类健康带来了威胁，引起了国内外的高度重视，应严加防范。兽医、屠宰人员及生猪从业人员等特定人群更要特别当心，防止感染，特别是在尸体剖检时。
SFDUT2-TX-0057,SRC-0090,candidate_fact,204,TOC_INTERPOLATED,219,219,第八章 猪细菌性传染病,第四节 猪链球菌病,2. 流行病学特点,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,,（4）传播途径 可经多种途径感染，伤口和呼吸道是主要传染途径。母猪经呼吸道传染给哺乳仔猪，初生乳猪常因脐带伤口感染、切除犬齿、断尾、打耳号、阉割、注射时消毒不严、地面粗糙引起皮肤擦伤、床面上的毛刺创伤皮肤等均可造成细菌通过伤口侵入。部分猪也可通过接触和食人脓肿排出物污染的饲料、饮水及粪便而经消化道感染。猪链球菌存在于阴道和消化道内，在分娩和哺乳过程中，仔猪也可能被感染。苍蝇携带的2型链球菌至少长达5天，污染食物至少4天，能在猪场内或不同猪场间传播本病。用具、用品污染也是传播因素。
SFDUT2-TX-0058,SRC-0090,vaccination_or_immunization,205,TOC_INTERPOLATED,221,221,第八章 猪细菌性传染病,第四节 猪链球菌病,2. 流行病学特点,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,,（6）应激因素可加重发病断奶应激、保育舍饲养密度过大、拥挤、通风不良、空气污浊、温度骤变、换料应激、免疫接种、不同日龄猪混养、咬架、长途运输等应激因素均可引发本病。仔猪吃初乳不足，抗体水平低，更易诱发本病。
SFDUT2-TX-0059,SRC-0090,vaccination_or_immunization,205,TOC_INTERPOLATED,224,224,第八章 猪细菌性传染病,第四节 猪链球菌病,2. 流行病学特点,,猪链球菌病,DIS-024-classical-swine-fever-pestiviruses.md,,型圆环病毒、猪瘟、伪狂犬病等病毒混合感染，或饲喂霉变饲料，导致免疫抑制，均可加重猪链球菌引起的临床症状。
SFDUT2-TX-0060,SRC-0090,treatment_or_prevention,205,TOC_INTERPOLATED,233,233,第八章 猪细菌性传染病,第四节 猪链球菌病,3. 临床症状,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,,① 急性败血症型 突然发病，最早出现的症状是高烧，体温升高至 $41^{\circ} \mathrm{C}$ 左右，最高可达 $42.5^{\circ} \mathrm{C}$ ，呈稽留热。此前无任何其他明显的症状，随后伴随着菌血症或败血症，全身症状明显，发抖，精神沉郁，食欲不振或不食，结膜红肿、流泪，流浆液性鼻液，便秘，此时治疗有效。如果治疗不及时，短时间内（几小时至2天内）部分猪见多发性关节炎，关节肿大，并有痛感，跛行或不能站立；有的病猪出现共济失调、走路摇摆、磨牙、空嚼、转圈等神经症状，继而后肢麻痹，前肢爬行，四肢作游泳状或昏迷不醒，此时治疗有些晚，效果较差。后期，呼吸困难，耳尖、颈背、四肢下端、腹下呈紫红色。病程急，常在 $2 \sim 4$ 天内死亡。病死率极高，可达 $80\%$ 以上。治疗不及时或药量不足则转为亚急性或慢性。此外，少数妊娠中、后期的母猪亦可因败血性链球菌病导致流产和死胎。
SFDUT2-TX-0061,SRC-0090,treatment_or_prevention,206,TOC_INTERPOLATED,237,237,第八章 猪细菌性传染病,第四节 猪链球菌病,3. 临床症状,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,,爬行或侧卧。临近死亡的病猪，四肢作划水动作，口吐白沫，头往后仰呈角弓反张，惊厥和眼球震颤，或昏迷不醒。急性型多在几小时或 $1\sim 2$ 天内死亡。亚急性或慢性型病程稍长，部分猪还可同时出现多发性关节炎，跛行，逐渐消瘦、衰弱死亡，病程 $3\sim 5$ 天，或经治疗逐渐康复。有时可见瞎眼等。
SFDUT2-TX-0062,SRC-0090,treatment_or_prevention,206,TOC_INTERPOLATED,241,241,第八章 猪细菌性传染病,第四节 猪链球菌病,3. 临床症状,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,,（3）慢性型 因治疗不及时或药量不足而由急性败血症型或脑膜炎型转化而来，也可能在流行中、后期发病时即表现为独立的病型。其特点是病程较长，症状比较缓和。主要表现为关节炎、淋巴结脓肿、局部脓肿、子宫炎、阴道炎、乳腺炎、哺乳仔猪下痢、皮炎（脓疱疮）等。临床上以关节炎、淋巴结脓肿多见。
SFDUT2-TX-0063,SRC-0090,vaccination_or_immunization,206,TOC_INTERPOLATED,245,245,第八章 猪细菌性传染病,第四节 猪链球菌病,3. 临床症状,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,,② 淋巴结脓肿（化脓性淋巴结炎）型 由E群链球菌引起，一般发生于架子猪，传染缓慢，发病率较低，病愈后可获得免疫力。多见颌下淋巴结，有时见于咽部和颈部淋巴结。易感猪摄入病猪脓汁污染的饲料、饮水后，通过咽部黏膜感染。有时并发或继发另一种血清群链球菌和其他化脓菌，再通过血源扩散，引起其他部位脓肿，局部淋巴结最初出现小脓肿，逐渐增大，触诊硬固、热、痛，全身不适，由于局部受压迫和疼痛，影响采食、咀嚼、吞咽，甚至引起呼吸困难，有的咳嗽、流鼻液；淋巴结脓肿成熟后，中央变软，皮肤变薄，可自行破溃，流出脓汁后，全身症状好转，局部治愈，一般不引起死亡，病程 $2 \sim 3$ 周。
SFDUT2-TX-0064,SRC-0090,treatment_or_prevention,207,TOC_INTERPOLATED,255,255,第八章 猪细菌性传染病,第四节 猪链球菌病,3. 临床症状,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,,a. 子宫炎型 可引起不孕、流产或死胎，主要发生早期流产，由于流产的胚胎很小，经常被母猪立即吃掉，不易被发现，但可以通过配种后30天左右出现不规则返情而推断是流产。流产后，由于子宫炎继续存在，阴户流出脓性分泌物，如不及时治疗，则可造成长期不发情，屡配不孕。
SFDUT2-TX-0065,SRC-0090,treatment_or_prevention,209,TOC_INTERPOLATED,286,286,第八章 猪细菌性传染病,第四节 猪链球菌病,（1）治疗原则,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,,① 早发现，早治疗。早期脑膜炎病猪难以发现，应每天观察 $2 \sim 3$ 次，感染猪表现耳朵朝后，眼睛直视，出现犬坐姿势。发现链球菌性脑膜炎早期症状后，立即选用大剂量敏感抗菌药物肌内注射，连续多次使用，疗程要足，这是目前提高仔猪成活率的最好方法。如果用药量不足或病情稍有好转又中途停药，很有可能几天后又复发，再用同一种药物治疗往往收不到效果，必须加大剂量或改用其他药物。
SFDUT2-TX-0066,SRC-0090,candidate_fact,209,TOC_INTERPOLATED,287,287,第八章 猪细菌性传染病,第四节 猪链球菌病,（1）治疗原则,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,青霉素; 磺胺,② 选择最有效的抗菌药物时必须考虑细菌的敏感性、感染类型。如脑膜炎型要首选磺胺嘧啶钠，再联合使用其他抗菌药物，如青霉素类、头孢霉素等，有条件的要做药敏试验，确定首选药物。
SFDUT2-TX-0067,SRC-0090,treatment_or_prevention,209,TOC_INTERPOLATED,290,290,第八章 猪细菌性传染病,第四节 猪链球菌病,（1）治疗原则,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,地塞米松,松等作辅助治疗，效果更佳。地塞米松副作用小，有良好抗炎、抗过敏、抗休克、抗毒素、促进症状缓解及降温作用，临床上用于各种急性严重细菌性感染，以及由猪链球菌引起的脑膜炎等。
SFDUT2-TX-0068,SRC-0090,dose_route_course,209,TOC_INTERPOLATED,292,292,第八章 猪细菌性传染病,第四节 猪链球菌病,（1）治疗原则,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,安乃近,④ 体温超过 $41.5^{\circ} \mathrm{C}$ 以上，酌情使用安乃近、复方氨基比林等解热药，安乃近小猪按10毫克/千克体重。
SFDUT2-TX-0069,SRC-0090,treatment_or_prevention,209,TOC_INTERPOLATED,294,294,第八章 猪细菌性传染病,第四节 猪链球菌病,（1）治疗原则,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,,（2）常用注射药物的治疗方案
SFDUT2-TX-0070,SRC-0090,dose_route_course,210,TOC_INTERPOLATED,298,298,第八章 猪细菌性传染病,第四节 猪链球菌病,（1）治疗原则,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,青霉素; 氨苄西林; 阿莫西林; 卡那霉素; 庆大霉素; 阿米卡星,a. 早期可用大剂量青霉素类抗生素类，因大多数分离菌株对青霉素敏感。如青霉素5万～8万单位/千克体重，每天2～3次，连用3～5天；或氨苄西林10～15毫克/千克体重，2次/天，连用3～5天；或阿莫西林15～20毫克/千克体重，每天2次，连用3～5天。如果再联合应用庆大霉素4～5毫克/千克体重，2次/天，或丁胺卡那霉素（阿米卡星）10毫克/千克体重，2次/天，效果更佳。注意，不能用庆大霉素等稀释青霉素类，要分别肌注。
SFDUT2-TX-0071,SRC-0090,dose_route_course,210,TOC_INTERPOLATED,299,299,第八章 猪细菌性传染病,第四节 猪链球菌病,（1）治疗原则,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,头孢噻呋,b. 头孢噻呋钠 $5 \sim 10$ 毫克/千克体重，1次/天，连用 $3 \sim 5$ 天；或速解灵（盐酸头孢噻呋注射液） $1 \sim 2$ 毫升/20千克体重，1次/天，连用 $3 \sim 5$ 天；或硫酸头孢唑肟注射液 $5 \sim 10$ 毫克/千克体重，1次/天，重症2次/天，连用 $3 \sim 5$ 天。
SFDUT2-TX-0072,SRC-0090,dose_route_course,210,TOC_INTERPOLATED,300,300,第八章 猪细菌性传染病,第四节 猪链球菌病,（1）治疗原则,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,氟苯尼考,c. 氟苯尼考注射液 $20 \sim 40$ 毫克/千克体重， $1 \sim 2$ 次/天，连用 $3 \sim 5$ 天。注意：如按厂家使用说明书48小时一次，连用2次，效果不佳。
SFDUT2-TX-0073,SRC-0090,dose_route_course,210,TOC_INTERPOLATED,301,301,第八章 猪细菌性传染病,第四节 猪链球菌病,（1）治疗原则,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,氧氟沙星; 环丙沙星; 恩诺沙星; 沙拉沙星; 达氟沙星; 二氟沙星,d. 环丙沙星、恩诺沙星、马波沙星、达氟沙星、培氟沙星任选一种，2.5毫克/千克体重，2次/天；沙拉沙星、二氟沙星、左旋氧氟沙星任选一种，5毫克/千克体重，2次/天，连用 $3 \sim 5$ 天。
SFDUT2-TX-0074,SRC-0090,dose_route_course,210,TOC_INTERPOLATED,303,303,第八章 猪细菌性传染病,第四节 猪链球菌病,（1）治疗原则,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,地塞米松,在酌情选用上述抗菌药物的同时，一定要配合使用消炎药地塞米松，5毫克/20千克体重，1次/天，用3天后，逐渐减量，不要骤停。
SFDUT2-TX-0075,SRC-0090,candidate_fact,210,TOC_INTERPOLATED,309,309,第八章 猪细菌性传染病,第四节 猪链球菌病,（1）治疗原则,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,链霉素; 卡那霉素; 四环素; 林可霉素,（3）注意事项 据报道，猪链球菌对四环素、林可霉素、卡那霉素、链霉素均有耐药性。
SFDUT2-TX-0076,SRC-0090,vaccination_or_immunization,210,TOC_INTERPOLATED,315,315,第八章 猪细菌性传染病,第四节 猪链球菌病,8. 防制,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,,（3）预防接种 可选用上海海利生物药品公司“链球净”——猪链球菌灭活疫苗（二联六价，内含马链球菌兽疫亚种和猪2型链球菌），仔猪 $21\sim 28$ 日龄首免， $20\sim 30$ 天后二免，每次2毫升；母猪在产前45天前首免，产前30天二免，每次3毫升。或广东永顺生物药厂的2型链球菌灭活苗。
SFDUT2-TX-0077,SRC-0090,dose_route_course,210,TOC_INTERPOLATED,316,316,第八章 猪细菌性传染病,第四节 猪链球菌病,8. 防制,,猪链球菌病,DIS-051-streptococcosis-streptococcus-suis.md,阿莫西林,（4）策略式使用抗菌药物 从断奶至断奶后6周的时间段内，确定暴发时间，在此之前 $2\sim 3$ 天通过饲料或饮水进行预防性用药，可在每吨饲料中添加 $70\%$ 阿莫西林300克，或在每升饮水中添加200毫克，连用 $7\sim 10$ 天。在有蓝耳病等病毒病的猪场，更应做好链球菌的防控。同时要妥善处理脓汁，防止污染环境，扩大传播。
SFDUT2-TX-0078,SRC-0090,vaccination_or_immunization,212,TOC_INTERPOLATED,326,326,第八章 猪细菌性传染病,第五节 猪传染性胸膜肺炎,1. 病原,,猪传染性胸膜肺炎,DIS-035-actinobacillus-pleuropneumoniae-pleuropneumonia.md,,菌，目前鉴定的有15种血清型，主要是1、2、3和7型，各血清型之间很少有交叉免疫保护作用。已知的毒力因子有外毒素（有四种，其中三种具有溶血和/或细胞毒性）、荚膜多糖、脂多糖、转铁结合蛋白和脲酶等，其中外毒素是最主要毒力因子。这些毒素能杀灭宿主肺内的巨噬细胞和损害红细胞，是引起感染肺严重病损的主要原因。急性和亚急性病变产生的全身症状类似于人的败血病。
SFDUT2-TX-0079,SRC-0090,vaccination_or_immunization,213,TOC_INTERPOLATED,347,347,第八章 猪细菌性传染病,第五节 猪传染性胸膜肺炎,3. 主要临床症状,,猪传染性胸膜肺炎,DIS-035-actinobacillus-pleuropneumoniae-pleuropneumonia.md,,胸膜肺炎发病突然，病程短，发病率和死亡率都很高。潜伏期长短不一，一般为 $1 \sim 7$ 天，在实验感染中，临床症状发生在感染后 $4 \sim 12$ 小时。本病具有肺炎和胸膜肺炎的典型症状，临床症状与年龄、免疫状况、环境应激因素等及病原菌感染的数量多少、毒力强弱等不同而存在差异，一般可分为最急性、急性、亚急性或慢性三种。
SFDUT2-TX-0080,SRC-0090,candidate_fact,214,TOC_INTERPOLATED,351,351,第八章 猪细菌性传染病,第五节 猪传染性胸膜肺炎,3. 主要临床症状,,猪传染性胸膜肺炎,DIS-035-actinobacillus-pleuropneumoniae-pleuropneumonia.md,,（2）急性 在同一猪群或不同猪群内许多猪发病， $15\% \sim 30\%$ ，呈败血症，病猪体温可上升到 $40.5 \sim 41^{\circ} \mathrm{C}$ ，皮肤发红、倦怠、不愿站立、厌食、不爱饮水，咳嗽、呼吸急促、呼吸高度困难，有时张口呼吸，极度痛苦，常呈犬坐姿势。由于心衰血流不畅
SFDUT2-TX-0081,SRC-0090,treatment_or_prevention,214,TOC_INTERPOLATED,353,353,第八章 猪细菌性传染病,第五节 猪传染性胸膜肺炎,3. 主要临床症状,,猪传染性胸膜肺炎,DIS-035-actinobacillus-pleuropneumoniae-pleuropneumonia.md,,而致耳鼻、四肢末端发绀，有时口流泡沫，有时鼻腔流血。上述症状在发病初的24小时内表现明显。整个病情稍缓，不间断出现胸膜肺炎症状的病猪，通常于发病后 $2\sim 4$ 天内死亡。若病初症状较为缓和者，能耐过 $4\sim 5$ 天以上，症状逐渐消退，常可康复，或转为亚急性或慢性，但病程延续较长。不同猪的病程长短不一，取决于外界因素的影响、菌株的毒力、肺部损害程度及治疗情况，因此，在同一猪群内可能出现各种程度的病猪。
